DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,TARRAFAS,Caatinga,49,0.0,1.0,-6.72677,-39.72602,46.3
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,TARRAFAS,Caatinga,50,0.0,1.0,-6.72537,-39.70988,20.8
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,TARRAFAS,Caatinga,50,0.0,1.0,-6.7252,-39.71545,59.5
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,68,0.0,1.0,-6.59299,-39.78687,145.5
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,67,0.0,1.0,-6.59135,-39.77598,120.1
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,58,0.0,1.0,-6.58154,-39.77733,21.3
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,AIUABA,Caatinga,36,0.0,1.0,-6.45891,-40.31544,13.1
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,83,0.0,1.0,-3.05326,-40.95448,10.3
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,84,0.0,1.0,-3.41718,-40.45473,8.8
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PORANGA,Caatinga,91,0.0,1.0,-4.67179,-41.17196,116.2
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PORANGA,Caatinga,87,0.0,1.0,-4.67029,-41.1618,18.1
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,100,0.0,1.0,-4.47715,-40.97244,25.2
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,100,0.0,1.0,-4.47569,-40.96252,45.8
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PIRES FERREIRA,Caatinga,119,0.0,1.0,-4.2492,-40.67556,76.1
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PIRES FERREIRA,Caatinga,119,0.0,1.0,-4.24766,-40.66512,16.6
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PIRES FERREIRA,Caatinga,119,0.0,1.0,-4.24305,-40.63391,58.7
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PIRES FERREIRA,Caatinga,119,0.0,1.0,-4.24152,-40.62352,17.6
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PIRES FERREIRA,Caatinga,118,0.0,1.0,-4.23192,-40.62498,26.2
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,IBIAPINA,Caatinga,100,0.0,1.0,-3.94369,-40.90511,24.1
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,COREAÚ,Caatinga,100,0.0,1.0,-3.75946,-40.74783,41.7
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,COREAÚ,Caatinga,100,0.0,1.0,-3.74987,-40.74927,10.9
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PARAMBU,Caatinga,83,0.0,1.0,-6.14108,-40.75321,13.7
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,PARAMBU,Caatinga,83,0.0,1.0,-6.13964,-40.74337,12.0
2023/09/29 16:50:00,AQUA_M-T,Brasil,CEARÁ,TAUÁ,Caatinga,115,0.0,1.0,-5.86307,-40.57322,97.0
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,100,0.0,1.0,-4.73762,-38.65727,75.4
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,101,0.0,1.0,-4.73372,-38.66566,56.2
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,76,0.0,1.0,-6.52793,-38.77894,229.9
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,73,0.0,1.0,-6.5271,-38.7867,260.2
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,87,0.0,1.0,-6.5217,-38.74568,72.1
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,CEDRO,Caatinga,100,0.0,1.0,-6.51922,-39.0022,256.9
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,CEDRO,Caatinga,99,0.0,1.0,-6.51865,-38.99475,355.8
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,65,0.0,1.0,-6.51537,-38.82153,113.6
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,95,0.0,1.0,-6.51378,-38.95998,81.2
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,79,0.0,1.0,-6.51058,-38.78283,730.8
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,77,0.0,1.0,-6.50974,-38.79033,638.2
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,88,0.0,1.0,-6.50547,-38.74153,118.8
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,91,0.0,1.0,-6.5044,-38.74946,225.0
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,91,0.0,1.0,-6.48802,-38.74417,482.5
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,93,0.0,1.0,-6.48689,-38.75155,535.3
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,78,0.0,1.0,-6.48132,-38.7085,99.1
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,96,0.0,1.0,-6.46951,-38.75477,367.8
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,95,0.0,1.0,-6.46922,-38.75911,203.7
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,79,0.0,1.0,-6.46408,-38.71233,115.8
2023/09/30 15:52:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,81,0.0,1.0,-6.46346,-38.71645,140.0
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,ITAREMA,Caatinga,-999,0.0,1.0,-2.94527,-39.83399,7.8
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,ALTO SANTO,Caatinga,25,0.0,1.0,-5.52336,-38.26168,15.9
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,25,0.0,0.98,-3.53528,-39.3362,21.3
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,25,0.0,0.95,-3.53389,-39.32675,48.7
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,40,0.0,1.0,-4.90301,-39.80222,13.4
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,IGUATU,Caatinga,24,0.0,1.0,-6.40806,-39.26125,9.3
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,IGUATU,Caatinga,23,0.0,1.0,-6.34669,-39.34145,30.3
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,IGUATU,Caatinga,23,0.0,1.0,-6.34536,-39.33232,114.9
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,IGUATU,Caatinga,23,0.0,1.0,-6.33635,-39.33366,4.9
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,MOMBAÇA,Caatinga,23,0.0,1.0,-5.7729,-39.57497,19.2
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,23,0.0,1.0,-5.26462,-40.01537,9.0
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,25,0.0,1.0,-3.5191,-40.35992,10.7
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,MARCO,Caatinga,29,0.0,1.0,-3.21981,-40.39522,21.8
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,MARCO,Caatinga,29,0.0,1.0,-3.21851,-40.38629,9.6
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,ACARAÚ,Caatinga,36,0.0,1.0,-3.09145,-40.07988,6.4
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,ITAREMA,Caatinga,-999,0.0,1.0,-2.95379,-39.83627,10.3
2023/08/01 16:37:00,AQUA_M-T,Brasil,CEARÁ,ITAREMA,Caatinga,-999,0.0,1.0,-2.9466,-39.84319,9.6
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,42,0.0,0.87,-3.21866,-39.54316,27.9
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,LIMOEIRO DO NORTE,Caatinga,26,0.0,1.0,-5.03465,-38.14169,23.6
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,LIMOEIRO DO NORTE,Caatinga,27,0.0,1.0,-5.03333,-38.13241,16.6
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,LIMOEIRO DO NORTE,Caatinga,26,0.0,1.0,-5.02556,-38.143,15.5
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,OCARA,Caatinga,38,0.0,1.0,-4.62159,-38.47006,10.4
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,MARANGUAPE,Caatinga,28,0.0,-999.0,-3.89645,-38.6811,11.6
2023/08/03 16:22:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,28,0.0,0.99,-3.52616,-39.32051,10.6
2023/08/04 17:05:00,AQUA_M-T,Brasil,CEARÁ,MAURITI,Caatinga,36,0.0,1.0,-7.2949,-38.76193,36.6
2023/08/04 17:05:00,AQUA_M-T,Brasil,CEARÁ,VÁRZEA ALEGRE,Caatinga,41,0.0,1.0,-6.73232,-39.32048,42.2
2023/08/04 17:05:00,AQUA_M-T,Brasil,CEARÁ,VÁRZEA ALEGRE,Caatinga,41,0.0,1.0,-6.73041,-39.32604,32.8
2023/08/04 17:05:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,29,0.0,1.0,-3.52937,-39.34143,77.7
2023/08/04 17:05:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,29,0.0,0.99,-3.52626,-39.32082,69.0
2023/08/06 16:50:00,AQUA_M-T,Brasil,CEARÁ,MISSÃO VELHA,Caatinga,46,0.0,1.0,-7.21991,-39.08481,15.2
2023/08/06 16:50:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,36,0.0,1.0,-3.41267,-39.2979,12.2
2023/08/06 16:50:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,22,0.0,1.0,-3.37864,-41.36572,13.5
2023/08/06 16:50:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,22,0.0,1.0,-3.37704,-41.35497,18.3
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,LAVRAS DA MANGABEIRA,Caatinga,50,0.0,1.0,-6.66007,-38.9256,14.3
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,CEDRO,Caatinga,57,0.0,1.0,-6.57814,-39.05462,20.2
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,SOLONÓPOLE,Caatinga,30,0.0,1.0,-5.70907,-39.10045,127.7
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,44,0.0,1.0,-3.67905,-38.82648,12.6
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,47,0.0,0.91,-3.22166,-39.54597,64.0
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,46,0.0,0.86,-3.22034,-39.53688,13.1
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,47,0.0,0.85,-3.21265,-39.54728,17.9
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,42,0.0,0.87,-3.08882,-40.65903,7.1
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,ACARAÚ,Caatinga,-999,0.0,0.83,-2.94357,-40.10685,16.3
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,ACARAÚ,Caatinga,-999,0.0,0.83,-2.94228,-40.09794,91.4
2023/08/08 16:35:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,70,0.0,1.0,-7.18905,-40.41735,21.1
2023/08/10 16:20:00,AQUA_M-T,Brasil,CEARÁ,NOVO ORIENTE,Caatinga,58,0.0,1.0,-5.51971,-40.76731,14.9
2023/08/10 16:20:00,AQUA_M-T,Brasil,CEARÁ,MORADA NOVA,Caatinga,34,0.0,1.0,-4.95386,-38.39493,19.0
2023/08/10 16:20:00,AQUA_M-T,Brasil,CEARÁ,ARACATI,Caatinga,-999,0.0,1.0,-4.8498,-37.41408,6.9
2023/08/10 16:20:00,AQUA_M-T,Brasil,CEARÁ,QUIXADÁ,Caatinga,34,0.0,1.0,-4.83901,-39.08826,7.9
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,REDENÇÃO,Caatinga,46,0.0,0.9,-4.25038,-38.82785,22.1
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,REDENÇÃO,Caatinga,45,0.0,0.9,-4.24897,-38.81783,16.8
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,AQUIRAZ,Caatinga,-999,0.0,0.9,-3.94317,-38.47813,8.8
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,45,0.0,1.0,-3.67727,-38.81473,14.9
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,35,0.0,1.0,-3.57655,-40.34637,22.3
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,35,0.0,0.97,-3.53152,-39.32398,9.5
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,35,0.0,0.96,-3.53,-39.31339,45.4
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,35,0.0,0.96,-3.52035,-39.31481,20.0
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,34,0.0,1.0,-3.51782,-40.36147,18.3
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,34,0.0,1.0,-3.51606,-40.34936,14.6
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,MASSAPÊ,Caatinga,34,0.0,1.0,-3.51461,-40.35543,34.2
2023/08/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,39,0.0,0.97,-3.47959,-39.59887,12.9
2023/08/12 16:07:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,48,0.0,0.95,-3.10967,-39.83809,25.1
2023/08/13 16:48:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,66,0.0,1.0,-7.27274,-40.29037,15.8
2023/08/13 16:48:00,AQUA_M-T,Brasil,CEARÁ,MISSÃO VELHA,Caatinga,53,0.0,1.0,-7.22142,-39.07075,43.3
2023/08/13 16:48:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,84,0.0,1.0,-7.1603,-40.35645,40.2
2023/08/13 16:50:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,27,0.0,1.0,-4.85504,-38.87809,47.9
2023/08/13 16:50:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,31,0.0,1.0,-4.85286,-38.86418,64.4
2023/08/13 16:50:00,AQUA_M-T,Brasil,CEARÁ,IBARETAMA,Caatinga,29,0.0,1.0,-4.85269,-38.86971,82.8
2023/08/13 16:50:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,49,0.0,0.9,-3.11382,-39.84138,72.5
2023/08/13 16:50:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,49,0.0,1.0,-3.11192,-39.82868,29.9
2023/08/14 15:52:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,51,0.0,0.91,-3.21289,-39.52508,46.5
2023/08/15 16:33:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,58,0.0,1.0,-7.29576,-39.3594,30.0
2023/08/15 16:33:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,55,0.0,1.0,-7.27783,-39.2982,12.1
2023/08/15 16:33:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,55,0.0,1.0,-7.26892,-39.29951,12.1
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,78,0.0,1.0,-6.60846,-39.8933,12.3
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,76,0.0,1.0,-6.59951,-39.89458,9.4
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,PEREIRO,Caatinga,37,0.0,1.0,-6.14768,-38.48829,10.4
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,37,0.0,1.0,-5.87912,-39.17673,6.2
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,-999,0.0,0.97,-4.39283,-37.89025,11.7
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,FORTALEZA,Caatinga,-999,0.0,0.92,-3.86824,-38.52755,12.2
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,FORTALEZA,Caatinga,-999,0.0,-999.0,-3.86689,-38.5182,16.2
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,52,0.0,1.0,-3.72457,-38.87217,23.1
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,41,0.0,0.97,-3.53671,-39.22674,6.7
2023/08/15 16:35:00,AQUA_M-T,Brasil,CEARÁ,BELA CRUZ,Caatinga,-999,0.0,0.95,-2.95334,-40.22414,8.3
2023/08/16 17:13:00,AQUA_M-T,Brasil,CEARÁ,AURORA,Caatinga,39,0.0,1.0,-6.94821,-39.00859,103.3
2023/08/17 16:20:00,AQUA_M-T,Brasil,CEARÁ,MIRAÍMA,Caatinga,43,0.0,1.0,-3.53485,-39.78365,17.8
2023/08/18 17:02:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,55,0.0,1.0,-3.69436,-38.92967,38.1
2023/08/20 16:48:00,AQUA_M-T,Brasil,CEARÁ,GUAIÚBA,Caatinga,45,0.0,0.97,-4.14825,-38.71517,81.5
2023/08/20 16:45:00,AQUA_M-T,Brasil,CEARÁ,JUAZEIRO DO NORTE,Caatinga,60,0.0,-999.0,-7.25855,-39.32524,76.0
2023/08/20 16:45:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,74,0.0,1.0,-7.11826,-40.28098,15.7
2023/08/20 16:48:00,AQUA_M-T,Brasil,CEARÁ,SOLONÓPOLE,Caatinga,42,0.0,1.0,-5.71064,-39.09705,25.4
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,75,0.0,1.0,-7.20177,-40.3047,28.7
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,SALITRE,Caatinga,74,0.0,1.0,-7.20041,-40.29512,25.1
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,TAMBORIL,Caatinga,61,0.0,1.0,-4.84143,-40.34371,11.1
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,GUARACIABA DO NORTE,Caatinga,68,0.0,1.0,-4.2477,-40.82312,16.1
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,GUARACIABA DO NORTE,Caatinga,70,0.0,1.0,-4.24634,-40.81367,16.4
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,PACAJUS,Caatinga,50,0.0,1.0,-4.1722,-38.51607,14.9
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,49,0.0,1.0,-3.50288,-39.67862,9.3
2023/08/22 16:33:00,AQUA_M-T,Brasil,CEARÁ,ACARAÚ,Caatinga,-999,0.0,1.0,-2.91395,-40.07084,8.6
2023/08/23 17:13:00,AQUA_M-T,Brasil,CEARÁ,UMIRIM,Caatinga,47,0.0,1.0,-3.67226,-39.36635,124.3
2023/08/23 17:13:00,AQUA_M-T,Brasil,CEARÁ,UMIRIM,Caatinga,47,0.0,1.0,-3.67178,-39.37432,167.3
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,64,0.0,1.0,-7.29212,-39.33979,13.2
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,64,0.0,1.0,-7.29025,-39.32591,56.2
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,CARIÚS,Caatinga,64,0.0,1.0,-6.54943,-39.51976,82.0
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,CARIÚS,Caatinga,64,0.0,1.0,-6.54839,-39.52541,56.6
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,CARIÚS,Caatinga,64,0.0,1.0,-6.54645,-39.51158,47.1
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,CATARINA,Caatinga,67,0.0,1.0,-6.25476,-39.88795,19.2
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,CATARINA,Caatinga,67,0.0,1.0,-6.25279,-39.87336,30.0
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,64,0.0,1.0,-4.6579,-39.71964,8.5
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,64,0.0,1.0,-4.65604,-39.7067,38.3
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,64,0.0,1.0,-4.65047,-39.71425,64.7
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,64,0.0,1.0,-4.64869,-39.70118,30.0
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,64,0.0,1.0,-4.64528,-39.70833,12.6
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,64,0.0,1.0,-4.54398,-38.2031,10.2
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,64,0.0,0.98,-4.3181,-38.13458,17.1
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,64,0.0,0.98,-4.3166,-38.1241,10.1
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,65,0.0,1.0,-4.27862,-40.10758,84.3
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,65,0.0,1.0,-4.27665,-40.09343,18.4
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,PARAMOTI,Caatinga,61,0.0,1.0,-4.27215,-39.47497,48.2
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,PARAMOTI,Caatinga,61,0.0,1.0,-4.27041,-39.46243,36.7
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,HORIZONTE,Caatinga,49,0.0,0.99,-4.10605,-38.42703,9.7
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,49,0.0,1.0,-3.67501,-40.22063,15.7
2023/08/24 16:18:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,49,0.0,1.0,-3.67301,-40.20653,117.9
2023/08/24 16:20:00,AQUA_M-T,Brasil,CEARÁ,CHAVAL,Caatinga,47,0.0,1.0,-3.06072,-41.23592,16.5
2023/08/24 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACARAÚ,Caatinga,-999,0.0,1.0,-2.90807,-40.07107,11.9
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,VÁRZEA ALEGRE,Caatinga,65,0.0,1.0,-6.80345,-39.34201,18.9
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,JUCÁS,Caatinga,66,0.0,1.0,-6.545,-39.53773,22.3
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,97,0.0,1.0,-5.04729,-40.8984,19.1
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,98,0.0,1.0,-5.04495,-40.88295,22.0
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,98,0.0,1.0,-5.0334,-40.88469,24.3
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,62,0.0,1.0,-4.45761,-39.34433,46.1
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,62,0.0,1.0,-4.45289,-39.33985,56.0
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,50,0.0,1.0,-3.70551,-40.42367,59.5
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,50,0.0,1.0,-3.7035,-40.42975,37.7
2023/08/25 16:58:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,50,0.0,1.0,-3.67149,-40.20646,23.3
2023/08/26 16:05:00,AQUA_M-T,Brasil,CEARÁ,UBAJARA,Caatinga,66,0.0,1.0,-3.85074,-40.81406,37.2
2023/08/26 16:05:00,AQUA_M-T,Brasil,CEARÁ,COREAÚ,Caatinga,66,0.0,1.0,-3.83634,-40.78991,45.9
2023/08/26 16:05:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,51,0.0,1.0,-3.68054,-40.22393,31.7
2023/08/26 16:05:00,AQUA_M-T,Brasil,CEARÁ,CAMOCIM,Caatinga,-999,0.0,-999.0,-2.91779,-41.07164,33.7
2023/08/27 16:43:00,AQUA_M-T,Brasil,CEARÁ,BREJO SANTO,Caatinga,26,0.0,1.0,-7.55384,-38.89826,14.2
2023/08/27 16:43:00,AQUA_M-T,Brasil,CEARÁ,MISSÃO VELHA,Caatinga,67,0.0,1.0,-7.22177,-39.07404,48.5
2023/08/27 16:43:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,67,0.0,1.0,-7.22017,-39.06341,97.5
2023/08/27 16:43:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,84,0.0,1.0,-6.60011,-39.97715,128.6
2023/08/27 16:43:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,85,0.0,1.0,-6.59863,-39.96721,20.2
